"","schid","minority","female","ses","mathach","size","schtype","meanses"
"510","1499",1,0,-0.348,7.983,1921,0,-0.46
"511","1499",0,0,0.192,9.901,1921,0,-0.46
"512","1499",1,1,-1.468,2.497,1921,0,-0.46
"513","1499",0,1,0.362,23.542,1921,0,-0.46
"514","1499",1,1,-0.328,13.571,1921,0,-0.46
"515","1499",0,1,-0.148,21.421,1921,0,-0.46
"516","1499",0,1,-0.938,3.676,1921,0,-0.46
"517","1499",1,0,-0.018,4.856,1921,0,-0.46
"518","1499",0,1,0.842,14.056,1921,0,-0.46
"519","1499",1,0,-1.598,1.67,1921,0,-0.46
"520","1499",0,0,-0.218,8.401,1921,0,-0.46
"521","1499",1,0,-1.068,10.964,1921,0,-0.46
"522","1499",0,0,-0.628,11.955,1921,0,-0.46
"523","1499",1,1,-1.068,1.647,1921,0,-0.46
"524","1499",0,1,-1.118,4.267,1921,0,-0.46
"525","1499",0,0,-0.228,5.376,1921,0,-0.46
"526","1499",0,0,0.282,6.672,1921,0,-0.46
"527","1499",1,1,-1.818,8.532,1921,0,-0.46
"528","1499",0,1,0.542,5.681,1921,0,-0.46
"529","1499",1,0,-1.718,2.727,1921,0,-0.46
"530","1499",0,0,0.102,7.88,1921,0,-0.46
"531","1637",0,0,-0.158,4.213,100,0,-0.699
"532","1637",1,0,-0.658,10.524,100,0,-0.699
"533","1637",0,0,0.622,5.571,100,0,-0.699
"534","1637",1,1,-1.748,4.062,100,0,-0.699
"535","1637",0,0,0.232,9.826,100,0,-0.699
"536","1637",1,1,-0.368,-0.538,100,0,-0.699
"537","1637",1,1,-0.388,7.032,100,0,-0.699
"538","1637",1,0,-1.238,-1.437,100,0,-0.699
"539","1637",0,0,-0.968,3.77,100,0,-0.699
"540","1637",1,1,-0.498,6.689,100,0,-0.699
"541","1637",1,1,-0.028,-2.832,100,0,-0.699
"542","1637",1,0,-1.688,1.74,100,0,-0.699
"543","1637",1,1,-0.648,4.814,100,0,-0.699
"544","1637",1,1,-0.688,7.723,100,0,-0.699
"545","1637",1,1,-1.408,3.595,100,0,-0.699
"546","1637",0,0,0.742,24.993,100,0,-0.699
"547","1637",1,0,-1.948,17.621,100,0,-0.699
"548","1637",0,1,-0.688,18.052,100,0,-0.699
"549","1637",1,1,-1.518,7.138,100,0,-0.699
"550","1637",1,1,-0.758,2.202,100,0,-0.699
"551","1637",0,1,-1.278,6.065,100,0,-0.699
"552","1637",1,1,-1.548,11.613,100,0,-0.699
"553","1637",1,1,-0.708,-1.211,100,0,-0.699
"554","1637",1,1,0.242,14.536,100,0,-0.699
"555","1637",1,0,-1.748,-2.374,100,0,-0.699
"556","1637",0,1,0.362,20.394,100,0,-0.699
"557","1637",1,0,-0.568,5.87,100,0,-0.699
"558","1906",1,1,0.132,14.449,400,1,0.518
"559","1906",0,1,0.382,20.455,400,1,0.518
"560","1906",0,1,1.082,22.826,400,1,0.518
"561","1906",0,1,-0.538,16.801,400,1,0.518
"562","1906",1,1,0.992,9.995,400,1,0.518
"563","1906",0,1,-0.588,23.482,400,1,0.518
"564","1906",0,0,0.822,17.985,400,1,0.518
"565","1906",0,0,0.702,14.63,400,1,0.518
"566","1906",0,0,1.012,16.667,400,1,0.518
"567","1906",0,0,0.602,14.171,400,1,0.518
"568","1906",0,1,-0.298,20.115,400,1,0.518
"569","1906",0,1,-0.518,4.805,400,1,0.518
"570","1906",0,0,0.592,22.107,400,1,0.518
"571","1906",0,1,0.382,21.122,400,1,0.518
"572","1906",0,1,0.152,10.484,400,1,0.518
"573","1906",0,1,-0.088,21.028,400,1,0.518
"574","1906",0,0,0.202,24.457,400,1,0.518
"575","1906",0,0,-0.278,0.901,400,1,0.518
"576","1906",1,0,-0.508,13.83,400,1,0.518
"577","1906",0,0,1.512,23.345,400,1,0.518
"578","1906",0,0,1.122,22.222,400,1,0.518
"579","1906",0,0,1.512,7.865,400,1,0.518
"580","1906",0,1,-0.068,14.798,400,1,0.518
"581","1906",0,1,0.462,11.586,400,1,0.518
"582","1906",0,1,0.362,7.297,400,1,0.518
"583","1906",0,0,1.082,21.556,400,1,0.518
"584","1906",0,1,1.512,18.386,400,1,0.518
"585","1906",0,0,0.802,23.062,400,1,0.518
"586","1906",0,0,0.272,12.15,400,1,0.518
"587","1906",0,0,1.152,24.247,400,1,0.518
"588","1906",0,1,1.122,18.531,400,1,0.518
"589","1906",0,0,-0.138,4.94,400,1,0.518
"590","1906",0,1,0.292,7.663,400,1,0.518
"591","1906",0,0,0.272,16.426,400,1,0.518
"592","1906",0,1,-0.138,24.479,400,1,0.518
"593","1906",0,0,1.292,22.59,400,1,0.518
"594","1906",0,0,1.422,18.189,400,1,0.518
"595","1906",0,0,0.952,15.602,400,1,0.518
"596","1906",1,0,0.002,11.04,400,1,0.518
"597","1906",0,1,0.532,12.916,400,1,0.518
"598","1906",0,1,1.512,6.992,400,1,0.518
"599","1906",0,1,1.012,24.479,400,1,0.518
"600","1906",0,0,-0.378,8.609,400,1,0.518
"601","1906",0,1,0.632,12.152,400,1,0.518
"602","1906",0,1,0.892,21.572,400,1,0.518
"603","1906",0,1,1.292,17.926,400,1,0.518
"604","1906",1,0,0.282,-1.603,400,1,0.518
"605","1906",0,0,0.102,23.231,400,1,0.518
"606","1906",0,1,1.012,10.257,400,1,0.518
"607","1906",0,1,-0.048,20.194,400,1,0.518
"608","1906",0,1,1.012,16.312,400,1,0.518
"609","1906",0,0,0.412,17.127,400,1,0.518
"610","1906",0,0,-0.188,20.66,400,1,0.518
"611","1909",0,0,0.482,12.165,1357,0,0.254
"612","1909",0,1,0.272,18.478,1357,0,0.254
"613","1909",0,1,-1.288,7.892,1357,0,0.254
"614","1909",0,0,0.762,8.645,1357,0,0.254
"615","1909",0,1,0.642,17.342,1357,0,0.254
"616","1909",0,0,1.172,8.357,1357,0,0.254
"617","1909",0,1,0.182,13.907,1357,0,0.254
"618","1909",0,0,0.972,23.096,1357,0,0.254
"619","1909",0,0,-0.028,7.539,1357,0,0.254
"620","1909",0,0,1.022,23.286,1357,0,0.254
"621","1909",0,1,0.892,14.593,1357,0,0.254
"622","1909",0,0,-0.018,22.053,1357,0,0.254
"623","1909",0,0,-0.478,12.5,1357,0,0.254
"624","1909",0,0,1.512,23.93,1357,0,0.254
"625","1909",0,1,-0.138,4.605,1357,0,0.254
"626","1909",0,1,-0.718,15.322,1357,0,0.254
"627","1909",0,0,-0.738,5.69,1357,0,0.254
"628","1909",0,1,-0.148,18.638,1357,0,0.254
"629","1909",0,1,0.892,17.06,1357,0,0.254
"630","1909",0,0,0.532,19.385,1357,0,0.254
"631","1909",0,0,-0.178,17.416,1357,0,0.254
"632","1909",0,0,-0.118,20.664,1357,0,0.254
"633","1909",0,1,0.312,22.585,1357,0,0.254
"634","1909",0,0,-0.258,16,1357,0,0.254
"635","1909",0,0,0.682,7.327,1357,0,0.254
"636","1909",0,0,0.332,12.279,1357,0,0.254
"637","1909",0,0,1.362,8.132,1357,0,0.254
"638","1909",0,1,-0.968,4.967,1357,0,0.254
"639","1942",0,1,0.802,16.387,959,0,0.688
"640","1942",0,1,1.072,24.993,959,0,0.688
"641","1942",0,1,0.702,21.084,959,0,0.688
"642","1942",1,0,0.922,22.337,959,0,0.688
"643","1942",0,0,1.372,12.398,959,0,0.688
"644","1942",0,0,0.412,24.041,959,0,0.688
"645","1942",0,0,1.162,23.856,959,0,0.688
"646","1942",0,0,-0.568,20.514,959,0,0.688
"647","1942",0,1,1.282,23.023,959,0,0.688
"648","1942",0,1,0.052,11.015,959,0,0.688
"649","1942",0,0,0.552,15.63,959,0,0.688
"650","1942",0,1,1.052,23.613,959,0,0.688
"651","1942",0,1,1.192,16.903,959,0,0.688
"652","1942",0,0,0.312,13.926,959,0,0.688
"653","1942",0,0,1.152,17.344,959,0,0.688
"654","1942",0,1,0.212,20.979,959,0,0.688
"655","1942",0,0,0.902,11.204,959,0,0.688
"656","1942",0,0,1.032,22.116,959,0,0.688
"657","1942",0,1,0.002,9.468,959,0,0.688
"658","1942",0,1,0.132,18.211,959,0,0.688
"659","1942",0,0,-0.298,22.681,959,0,0.688
"660","1942",0,1,0.442,21.991,959,0,0.688
"661","1942",0,1,0.642,14.13,959,0,0.688
"662","1942",0,1,1.242,20.088,959,0,0.688
"663","1942",0,0,1.192,24.479,959,0,0.688
"664","1942",0,1,0.442,22.288,959,0,0.688
"665","1942",0,1,1.512,3.209,959,0,0.688
"666","1942",0,1,0.532,14.702,959,0,0.688
"667","1942",0,0,0.322,12.606,959,0,0.688
"668","1946",0,0,1.002,24.993,1646,0,0.01
"669","1946",0,1,-0.308,9.154,1646,0,0.01
"670","1946",0,0,1.312,19.017,1646,0,0.01
"671","1946",0,0,0.882,21.062,1646,0,0.01
"672","1946",0,0,0.012,18.04,1646,0,0.01
"673","1946",1,0,1.382,11.075,1646,0,0.01
"674","1946",0,0,-0.278,7.84,1646,0,0.01
"675","1946",0,0,0.462,22.326,1646,0,0.01
"676","1946",0,1,0.052,1.755,1646,0,0.01
"677","1946",1,1,-1.068,7.341,1646,0,0.01
"678","1946",0,1,0.762,23.834,1646,0,0.01
"679","1946",0,0,0.462,4.784,1646,0,0.01
"680","1946",0,0,0.102,8.755,1646,0,0.01
"681","1946",0,1,0.172,7.833,1646,0,0.01
"682","1946",0,1,0.062,11.71,1646,0,0.01
"683","1946",0,0,0.492,22.986,1646,0,0.01
"684","1946",0,1,-0.758,16.863,1646,0,0.01
"685","1946",0,1,0.632,2.913,1646,0,0.01
"686","1946",1,0,-1.058,21.883,1646,0,0.01
"687","1946",0,1,-0.648,6.358,1646,0,0.01
"688","1946",0,1,-0.118,7.938,1646,0,0.01
"689","1946",0,1,-1.378,7.937,1646,0,0.01
"690","1946",0,1,0.492,22.254,1646,0,0.01
"691","1946",0,0,-1.248,8.375,1646,0,0.01
"692","1946",1,0,0.402,18.362,1646,0,0.01
"693","1946",0,1,0.312,12.624,1646,0,0.01
"694","1946",0,1,-0.588,14.393,1646,0,0.01
"695","1946",0,0,-0.008,19.117,1646,0,0.01
"696","1946",0,0,0.012,22.354,1646,0,0.01
"697","1946",0,1,-0.458,17.672,1646,0,0.01
"698","1946",0,1,-1.398,3.605,1646,0,0.01
"699","1946",0,1,-0.128,7.778,1646,0,0.01
"700","1946",0,0,0.792,14.635,1646,0,0.01
"701","1946",0,1,-0.248,10.79,1646,0,0.01
"702","1946",0,0,-0.158,6.149,1646,0,0.01
"703","1946",0,1,-0.138,4.468,1646,0,0.01
"704","1946",0,1,-0.318,3.209,1646,0,0.01
"705","1946",0,0,0.802,11.625,1646,0,0.01
"706","1946",0,0,-0.138,19.622,1646,0,0.01
"707","2030",1,0,0.382,16.028,1332,0,0.334
"708","2030",0,0,0.862,12.927,1332,0,0.334
"709","2030",0,1,0.072,9.733,1332,0,0.334
"710","2030",0,1,0.782,20.932,1332,0,0.334
"711","2030",0,1,1.512,7.054,1332,0,0.334
"712","2030",0,0,1.022,4.461,1332,0,0.334
"713","2030",0,0,1.182,18.399,1332,0,0.334
"714","2030",0,0,1.202,15.332,1332,0,0.334
"715","2030",0,0,-0.218,11.536,1332,0,0.334
"716","2030",0,0,0.402,15.893,1332,0,0.334
"717","2030",0,0,-0.458,5.912,1332,0,0.334
"718","2030",0,1,0.552,23.108,1332,0,0.334
"719","2030",0,0,0.932,5.129,1332,0,0.334
"720","2030",0,1,-0.828,9.32,1332,0,0.334
"721","2030",0,0,-0.918,8.255,1332,0,0.334
"722","2030",0,1,-0.118,4.756,1332,0,0.334
"723","2030",0,1,0.972,9.184,1332,0,0.334
"724","2030",0,0,-0.878,6.21,1332,0,0.334
"725","2030",0,0,0.472,14.699,1332,0,0.334
"726","2030",0,0,1.512,15.463,1332,0,0.334
"727","2030",0,1,-0.188,2.796,1332,0,0.334
"728","2030",0,1,-0.538,15.564,1332,0,0.334
"729","2030",0,0,-0.538,13.452,1332,0,0.334
"730","2030",0,1,0.712,16.257,1332,0,0.334
"731","2030",0,0,0.172,19.887,1332,0,0.334
"732","2030",0,1,-1.178,11.883,1332,0,0.334
"733","2030",1,0,0.172,2.731,1332,0,0.334
"734","2030",0,0,0.982,4.696,1332,0,0.334
"735","2030",0,1,1.142,1.227,1332,0,0.334
"736","2030",0,0,0.702,15.608,1332,0,0.334
"737","2030",0,0,1.072,24.297,1332,0,0.334
"738","2030",0,1,1.042,2.625,1332,0,0.334
"739","2030",0,0,0.282,22.167,1332,0,0.334
"740","2030",0,0,-0.648,10.916,1332,0,0.334
"741","2030",0,0,-0.178,5.366,1332,0,0.334
"742","2030",0,0,0.212,9.004,1332,0,0.334
"743","2030",0,1,0.932,13.732,1332,0,0.334
"744","2030",0,1,0.502,19.118,1332,0,0.334
"745","2030",0,0,0.272,23.736,1332,0,0.334
"746","2030",1,1,-0.078,4.328,1332,0,0.334
"747","2030",0,1,0.242,6.72,1332,0,0.334
"748","2030",0,1,0.112,12.692,1332,0,0.334
"749","2030",0,0,-0.118,19.624,1332,0,0.334
"750","2030",0,0,1.302,16.604,1332,0,0.334
"751","2030",0,1,0.212,16.569,1332,0,0.334
"752","2030",0,1,0.352,11.47,1332,0,0.334
"753","2030",0,0,0.042,10.275,1332,0,0.334
"754","2208",0,0,0.702,20.633,1061,1,0.429
"755","2208",0,1,0.002,17.075,1061,1,0.429
"756","2208",0,1,-0.318,5.958,1061,1,0.429
"757","2208",0,0,1.022,12.663,1061,1,0.429
"758","2208",0,1,-0.268,13.684,1061,1,0.429
"759","2208",0,1,-0.148,17.699,1061,1,0.429
"760","2208",0,0,1.652,16.658,1061,1,0.429
"761","2208",0,0,1.202,23.449,1061,1,0.429
"762","2208",0,0,0.012,23.822,1061,1,0.429
"763","2208",0,1,-0.478,7.847,1061,1,0.429
"764","2208",0,1,1.392,18.46,1061,1,0.429
"765","2208",0,0,1.122,22.136,1061,1,0.429
"766","2208",0,0,0.842,21.007,1061,1,0.429
"767","2208",0,1,1.152,23.141,1061,1,0.429
"768","2208",0,1,0.202,7.237,1061,1,0.429
"769","2208",0,1,0.662,22.057,1061,1,0.429
"770","2208",0,1,-0.298,4.206,1061,1,0.429
"771","2208",0,0,0.772,17.56,1061,1,0.429
"772","2208",0,1,0.792,12.281,1061,1,0.429
"773","2208",0,1,1.392,17.706,1061,1,0.429
"774","2208",0,1,0.432,20.026,1061,1,0.429
"775","2208",0,1,-0.108,21.744,1061,1,0.429
"776","2208",0,0,0.982,17.163,1061,1,0.429
"777","2208",0,0,0.852,11.373,1061,1,0.429
"778","2208",0,0,-0.188,6.795,1061,1,0.429
"779","2208",0,0,-0.598,23.159,1061,1,0.429
"780","2208",0,1,0.562,14.315,1061,1,0.429
"781","2208",0,1,0.182,3.51,1061,1,0.429
"782","2208",0,1,-0.118,10.983,1061,1,0.429
"783","2208",0,0,0.632,13.021,1061,1,0.429
"784","2208",0,1,-0.438,7.956,1061,1,0.429
"785","2208",0,0,0.202,8.782,1061,1,0.429
"786","2208",0,1,1.002,7.155,1061,1,0.429
"787","2208",0,1,0.572,17.536,1061,1,0.429
"788","2208",0,1,0.182,4.786,1061,1,0.429
"789","2208",0,1,0.482,14.15,1061,1,0.429
"790","2208",0,1,-0.068,19.604,1061,1,0.429
"791","2208",0,0,-0.348,16.841,1061,1,0.429
"792","2208",0,1,-0.908,17.839,1061,1,0.429
"793","2208",0,1,0.772,6.078,1061,1,0.429
"794","2208",0,0,0.702,11.21,1061,1,0.429
"795","2208",0,0,0.932,12.497,1061,1,0.429
"796","2208",0,1,0.932,23.529,1061,1,0.429
"797","2208",0,0,-0.468,18.196,1061,1,0.429
"798","2208",0,1,-0.118,16.353,1061,1,0.429
"799","2208",0,0,0.792,20.628,1061,1,0.429
"800","2208",0,0,0.202,24.707,1061,1,0.429
"801","2208",0,1,0.212,21.009,1061,1,0.429
"802","2208",0,0,0.142,21.89,1061,1,0.429
"803","2208",0,0,0.112,22.16,1061,1,0.429
"804","2208",0,0,-0.368,8.438,1061,1,0.429
"805","2208",0,0,0.782,9.796,1061,1,0.429
"806","2208",0,0,1.182,23.955,1061,1,0.429
"807","2208",0,1,1.122,16.76,1061,1,0.429
"808","2208",0,1,1.202,16.302,1061,1,0.429
"809","2208",0,1,0.682,19.196,1061,1,0.429
"810","2208",0,1,0.802,11.457,1061,1,0.429
"811","2208",0,1,1.032,20.3,1061,1,0.429
"812","2208",0,1,0.242,14.845,1061,1,0.429
"813","2208",0,1,-0.218,2.957,1061,1,0.429
"814","2277",1,1,-0.718,3.472,773,1,-0.756
"815","2277",1,1,1.762,4.261,773,1,-0.756
"816","2277",1,1,-1.258,6.328,773,1,-0.756
"817","2277",1,1,-0.678,10.308,773,1,-0.756
"818","2277",1,1,-0.708,4.097,773,1,-0.756
"819","2277",0,1,-0.598,10.24,773,1,-0.756
"820","2277",1,1,-1.148,8.089,773,1,-0.756
"821","2277",0,1,-0.798,6.932,773,1,-0.756
"822","2277",1,1,-1.378,20.906,773,1,-0.756
"823","2277",1,1,-0.398,3.522,773,1,-0.756
"824","2277",0,1,-0.548,13.643,773,1,-0.756
"825","2277",1,1,-0.948,12.865,773,1,-0.756
"826","2277",1,1,-0.138,8.642,773,1,-0.756
"827","2277",1,1,-1.198,5.252,773,1,-0.756
"828","2277",1,1,-1.008,15.778,773,1,-0.756
"829","2277",1,1,-0.858,10.371,773,1,-0.756
"830","2277",1,1,-0.468,3.235,773,1,-0.756
"831","2277",1,1,-0.678,4.782,773,1,-0.756
"832","2277",1,1,-0.188,3.677,773,1,-0.756
"833","2277",0,1,-0.218,18.532,773,1,-0.756
"834","2277",1,1,0.502,1.938,773,1,-0.756
"835","2277",1,1,-0.208,8.293,773,1,-0.756
"836","2277",1,1,-0.768,12.412,773,1,-0.756
"837","2277",1,1,-0.988,16.13,773,1,-0.756
"838","2277",0,1,-1.448,2.891,773,1,-0.756
"839","2277",1,1,-1.718,6.701,773,1,-0.756
"840","2277",1,1,0.052,12.075,773,1,-0.756
"841","2277",1,1,-0.178,10.425,773,1,-0.756
"842","2277",1,1,-1.308,12.573,773,1,-0.756
"843","2277",1,1,-1.648,9.146,773,1,-0.756
"844","2277",1,1,-1.058,4.559,773,1,-0.756
"845","2277",0,1,-1.158,2.38,773,1,-0.756
"846","2277",1,1,-0.778,8.309,773,1,-0.756
"847","2277",1,1,0.582,6.061,773,1,-0.756
"848","2277",1,1,-0.428,6.098,773,1,-0.756
"849","2277",1,1,-1.458,16.248,773,1,-0.756
"850","2277",1,1,-1.178,2.462,773,1,-0.756
"851","2277",1,1,-1.498,4.069,773,1,-0.756
"852","2277",1,1,-1.278,15.922,773,1,-0.756
"853","2277",0,1,-0.398,18.118,773,1,-0.756
"854","2277",1,1,0.562,13.484,773,1,-0.756
"855","2277",1,1,-0.528,4.579,773,1,-0.756
"856","2277",1,1,-1.438,14.009,773,1,-0.756
"857","2277",0,1,-0.898,-1.722,773,1,-0.756
"858","2277",1,1,0.122,4.322,773,1,-0.756
"859","2277",0,1,-1.208,10.92,773,1,-0.756
"860","2277",1,1,-1.128,5.081,773,1,-0.756
"861","2277",0,1,0.442,5.449,773,1,-0.756
"862","2277",1,1,-1.058,12.725,773,1,-0.756
"863","2277",1,1,-0.858,14.231,773,1,-0.756
"864","2277",1,1,-1.078,8.338,773,1,-0.756
"865","2277",1,1,-1.028,18.592,773,1,-0.756
"866","2277",0,1,-1.328,14.476,773,1,-0.756
"867","2277",1,1,-0.298,11.975,773,1,-0.756
"868","2277",0,1,-1.008,10.967,773,1,-0.756
"869","2277",1,1,-1.808,22.731,773,1,-0.756
"870","2277",0,1,-1.448,9.048,773,1,-0.756
"871","2277",0,1,-0.118,2.837,773,1,-0.756
"872","2277",1,1,-1.138,21.723,773,1,-0.756
"873","2277",1,1,-1.388,5.467,773,1,-0.756
"874","2277",1,1,-1.318,6.18,773,1,-0.756
"875","2305",1,1,-0.738,16.405,485,1,-0.622
"876","2305",1,1,-1.178,12.823,485,1,-0.622
"877","2305",1,1,-0.308,15.256,485,1,-0.622
"878","2305",1,1,-0.358,12.746,485,1,-0.622
"879","2305",1,1,-1.518,10.246,485,1,-0.622
"880","2305",1,1,-0.518,8.94,485,1,-0.622
"881","2305",1,1,-0.368,-1.005,485,1,-0.622
"882","2305",1,1,-0.228,17.401,485,1,-0.622
"883","2305",1,1,0.102,15.192,485,1,-0.622
"884","2305",1,1,0.052,16.174,485,1,-0.622
"885","2305",1,1,-0.148,12.433,485,1,-0.622
"886","2305",1,1,-0.528,16.331,485,1,-0.622
"887","2305",1,1,-0.648,6.51,485,1,-0.622
"888","2305",1,1,-0.598,4.082,485,1,-0.622
"889","2305",1,1,-1.058,6.444,485,1,-0.622
"890","2305",1,1,-1.178,2.734,485,1,-0.622
"891","2305",1,1,-0.358,4.005,485,1,-0.622
"892","2305",1,1,-1.208,14.364,485,1,-0.622
"893","2305",0,1,0.162,5.624,485,1,-0.622
"894","2305",1,1,-1.548,11.896,485,1,-0.622
"895","2305",1,1,0.182,12.313,485,1,-0.622
"896","2305",0,1,-1.178,10.839,485,1,-0.622
"897","2305",1,1,-1.698,12.199,485,1,-0.622
"898","2305",1,1,-0.148,15.062,485,1,-0.622
"899","2305",1,1,-0.438,11.356,485,1,-0.622
"900","2305",1,1,-0.388,6.292,485,1,-0.622
"901","2305",1,1,-0.478,7.141,485,1,-0.622
"902","2305",1,1,0.442,10.168,485,1,-0.622
"903","2305",1,1,-0.598,10.567,485,1,-0.622
"904","2305",1,1,-0.568,12.356,485,1,-0.622
"905","2305",1,1,-0.058,5.074,485,1,-0.622
"906","2305",0,1,-1.088,10.581,485,1,-0.622
"907","2305",1,1,-1.178,13.882,485,1,-0.622
"908","2305",1,1,-0.468,2.095,485,1,-0.622
"909","2305",1,1,-0.568,15.898,485,1,-0.622
"910","2305",1,1,-2.138,14.09,485,1,-0.622
"911","2305",1,1,-1.608,11.01,485,1,-0.622
"912","2305",1,1,-0.708,6.407,485,1,-0.622
"913","2305",1,1,-0.008,2.079,485,1,-0.622
"914","2305",1,1,-0.858,13.632,485,1,-0.622
"915","2305",1,1,-0.838,15.303,485,1,-0.622
"916","2305",1,1,-0.438,10.264,485,1,-0.622
"917","2305",1,1,-0.888,10.004,485,1,-0.622
"918","2305",1,1,-0.338,15.857,485,1,-0.622
"919","2305",1,1,-1.288,18.534,485,1,-0.622
"920","2305",1,1,0.202,10.927,485,1,-0.622
"921","2305",1,1,1.242,9.318,485,1,-0.622
"922","2305",1,1,-0.778,9.917,485,1,-0.622
"923","2305",1,1,0.122,6.727,485,1,-0.622
"924","2305",1,1,-1.458,14.901,485,1,-0.622
"925","2305",1,1,-1.928,13.344,485,1,-0.622
"926","2305",1,1,-1.128,16.557,485,1,-0.622
"927","2305",1,1,-0.588,14.038,485,1,-0.622
"928","2305",1,1,-1.038,10.067,485,1,-0.622
"929","2305",1,1,-1.028,10.743,485,1,-0.622
"930","2305",1,1,-0.708,21.352,485,1,-0.622
"931","2305",1,1,-0.038,11.658,485,1,-0.622
"932","2305",1,1,-1.378,17.251,485,1,-0.622
"933","2305",1,1,1.192,16.406,485,1,-0.622
"934","2305",1,1,0.402,14.009,485,1,-0.622
"935","2305",1,1,-1.158,7.594,485,1,-0.622
"936","2305",1,1,-0.938,-0.602,485,1,-0.622
"937","2305",1,1,-0.768,-0.928,485,1,-0.622
"938","2305",1,1,-0.348,14.558,485,1,-0.622
"939","2305",1,1,-0.078,11.596,485,1,-0.622
"940","2305",1,1,-1.098,15.085,485,1,-0.622
"941","2305",1,1,-1.268,20.108,485,1,-0.622
"942","2336",0,0,-0.228,24.404,1523,0,0.448
"943","2336",0,0,1.132,23.744,1523,0,0.448
"944","2336",0,1,0.502,17.563,1523,0,0.448
"945","2336",0,0,0.962,23.696,1523,0,0.448
"946","2336",0,0,0.942,24.344,1523,0,0.448
"947","2336",0,1,1.012,14.767,1523,0,0.448
"948","2336",0,0,0.602,18.836,1523,0,0.448
"949","2336",0,1,0.532,4.472,1523,0,0.448
"950","2336",0,1,0.722,20.346,1523,0,0.448
"951","2336",0,0,1.282,6.92,1523,0,0.448
"952","2336",0,0,0.492,24.993,1523,0,0.448
"953","2336",0,1,0.972,20.255,1523,0,0.448
"954","2336",0,0,0.522,13.082,1523,0,0.448
"955","2336",0,1,0.912,21.774,1523,0,0.448
"956","2336",0,1,1.072,19.484,1523,0,0.448
"957","2336",0,0,0.412,8.572,1523,0,0.448
"958","2336",0,0,-0.798,21.206,1523,0,0.448
"959","2336",0,0,1.072,21.218,1523,0,0.448
"960","2336",0,1,1.092,18.736,1523,0,0.448
"961","2336",0,0,0.292,9.294,1523,0,0.448
"962","2336",0,0,0.922,4.807,1523,0,0.448
"963","2336",0,1,0.842,17.54,1523,0,0.448
"964","2336",1,1,0.452,13.669,1523,0,0.448
"965","2336",0,1,0.082,20.389,1523,0,0.448
"966","2336",0,0,0.912,23.188,1523,0,0.448
"967","2336",0,0,-0.218,13.853,1523,0,0.448
"968","2336",0,0,0.352,21.435,1523,0,0.448
"969","2336",0,1,-0.918,11.351,1523,0,0.448
"970","2336",0,1,-0.158,21.085,1523,0,0.448
"971","2336",0,0,0.452,21.185,1523,0,0.448
"972","2336",0,1,-0.258,10.038,1523,0,0.448
"973","2336",0,1,1.392,17.242,1523,0,0.448
"974","2336",0,0,1.392,11.655,1523,0,0.448
"975","2336",0,0,0.422,15.076,1523,0,0.448
"976","2336",0,0,0.662,10.529,1523,0,0.448
"977","2336",0,1,-0.138,10.951,1523,0,0.448
"978","2336",0,1,1.072,18.487,1523,0,0.448
"979","2336",0,0,0.922,14.499,1523,0,0.448
"980","2336",0,0,0.652,22.12,1523,0,0.448
"981","2336",0,1,-0.428,12.356,1523,0,0.448
"982","2336",0,1,-0.858,11.23,1523,0,0.448
"983","2336",0,1,0.072,6.902,1523,0,0.448
"984","2336",0,0,-0.078,18.254,1523,0,0.448
"985","2336",0,0,1.172,22.901,1523,0,0.448
"986","2336",0,1,-0.638,11.571,1523,0,0.448
"987","2336",0,1,-0.098,24.993,1523,0,0.448
"988","2336",0,0,-0.728,11.32,1523,0,0.448
"989","2458",0,1,-0.048,21.403,545,1,0.234
"990","2458",0,1,1.302,14.005,545,1,0.234
"991","2458",0,1,0.402,19.153,545,1,0.234
"992","2458",1,1,-1.058,7.814,545,1,0.234
"993","2458",1,1,-0.178,9.829,545,1,0.234
"994","2458",1,1,0.232,22.631,545,1,0.234
"995","2458",0,1,0.312,23.044,545,1,0.234
"996","2458",1,1,0.852,22.743,545,1,0.234
"997","2458",1,1,0.262,17.205,545,1,0.234
"998","2458",1,1,0.052,12.071,545,1,0.234
"999","2458",1,1,-0.468,19.161,545,1,0.234
"1000","2458",1,1,-0.268,12.332,545,1,0.234
"1001","2458",0,1,1.512,22.681,545,1,0.234
"1002","2458",1,1,0.182,4.928,545,1,0.234
"1003","2458",1,1,0.242,9.142,545,1,0.234
"1004","2458",0,1,1.072,24.488,545,1,0.234
"1005","2458",1,1,1.172,13.666,545,1,0.234
"1006","2458",0,1,1.082,21.451,545,1,0.234
"1007","2458",1,1,-0.068,5.52,545,1,0.234
"1008","2458",1,1,1.122,9.09,545,1,0.234
"1009","2458",1,1,-0.218,21.299,545,1,0.234
"1010","2458",1,1,0.192,9.922,545,1,0.234
"1011","2458",1,1,0.062,17.666,545,1,0.234
"1012","2458",1,1,0.322,13.095,545,1,0.234
"1013","2458",1,1,-0.448,8.387,545,1,0.234
"1014","2458",1,1,0.842,20.21,545,1,0.234
"1015","2458",1,1,-0.938,8.056,545,1,0.234
"1016","2458",1,1,0.332,23.534,545,1,0.234
"1017","2458",0,1,1.342,15.496,545,1,0.234
"1018","2458",1,1,-0.958,5.215,545,1,0.234
"1019","2458",1,1,-0.888,13.879,545,1,0.234
